data.source,base.categories,Level_1,Level_2,Level_3
ACLED,RTEAN: Road Transport Employers Association of Nigeria,movements,nonviolent civilian groups,nonviolent groups
ACLED,RUD: Gathering for Unity and Democracy,political party,nonviolent political groups,nonviolent groups
ACLED,RUF: Revolutionary United Front,armed group,violent political groups,violent groups
ACLED,RUF: Revolutionary United Front (Makeni Faction),armed group,violent political groups,violent groups
ACLED,RUF: Revolutionary United Front (Superman Faction),armed group,violent political groups,violent groups
ACLED,Rukaramu Communal Militia (Burundi),armed group,violent political groups,violent groups
ACLED,Rukuba Ethnic Militia (Nigeria),armed group,violent political groups,violent groups
ACLED,Rumbek Communal Militia (South Sudan),armed group,violent political groups,violent groups
ACLED,Rumbek Communal Militia (Sudan),armed group,violent political groups,violent groups
ACLED,Rumu Communal Militia (Nigeria),armed group,violent political groups,violent groups
ACLED,Rup Clan Dinka Ethnic Militia (South Sudan),armed group,violent political groups,violent groups
ACLED,Rup Dinka Ethnic Militia (South Sudan),armed group,violent political groups,violent groups
ACLED,Rwenzururu Royal Militia,armed group,violent political groups,violent groups
ACLED,Saad Clan Militia (Somalia),armed group,violent political groups,violent groups
ACLED,Saad-Barkhadle Sub-Clan Militia (Somalia),armed group,violent political groups,violent groups
ACLED,Saad-Farale Sub-Clan Militia (Somalia),armed group,violent political groups,violent groups
ACLED,Saad-Muse Sub-Clan Militia (Somalia),armed group,violent political groups,violent groups
ACLED,Saad-Reer-Hilowle Sub-Clan Militia (Somalia),armed group,violent political groups,violent groups
ACLED,Saad-Reer-Jalaf Sub-Clan Militia (Somalia),armed group,violent political groups,violent groups
ACLED,Saahil Ethnic Militia (Ethiopia),armed group,violent political groups,violent groups
ACLED,Saalax Communal Militia (Somalia),armed group,violent political groups,violent groups
ACLED,Saalax Militia,armed group,violent political groups,violent groups
ACLED,Sabeh Hamar Ethnic Militia (Sudan),armed group,violent political groups,violent groups
ACLED,Sabeny Ethnic Militia (Kenya),armed group,violent political groups,violent groups
ACLED,Sabinys Ethnic Militia (Uganda),armed group,violent political groups,violent groups
ACLED,Sabratha Communal Group (Libya),movements,nonviolent civilian groups,nonviolent groups
ACLED,Sabratha Communal Militia (Libya),armed group,violent political groups,violent groups
ACLED,SAF: Sudan Alliance Forces,armed group,violent political groups,violent groups
ACLED,Saharawi Communal Militia (Morocco),armed group,violent political groups,violent groups
ACLED,Sahawat Forces,armed group,violent political groups,violent groups
ACLED,Sahnquoi Communal Militia (Liberia),armed group,violent political groups,violent groups
ACLED,Salahley Council Militia,armed group,violent political groups,violent groups
ACLED,Salamat Ethnic Militia (Sudan),armed group,violent political groups,violent groups
ACLED,Saleban Clan Militia (Somalia),armed group,violent political groups,violent groups
ACLED,Samane Clan Militia (Somalia),armed group,violent political groups,violent groups
ACLED,Samburu Ethnic Militia (Kenya),armed group,violent political groups,violent groups
ACLED,SAMWU: South African Municipal Workers Union,movements,nonviolent civilian groups,nonviolent groups
ACLED,Sara Ethnic Militia (Central African Republic),armed group,violent political groups,violent groups
ACLED,Saransoor Militia,armed group,violent political groups,violent groups
ACLED,Saro-Wiwa Militia,armed group,violent political groups,violent groups
ACLED,SATAWU: South African Transport and Allied Workers Union,movements,nonviolent civilian groups,nonviolent groups
ACLED,"SCUD: Foundation for Change, National Unity and Democracy",political party,nonviolent political groups,nonviolent groups
ACLED,SDP: Social Democratic Party,political party,nonviolent political groups,nonviolent groups
ACLED,Sebbes Ethnic Militia (Senegal),armed group,violent political groups,violent groups
ACLED,Sebei Ethnic Militia (Uganda),armed group,violent political groups,violent groups
ACLED,Seleka Militia,armed group,violent political groups,violent groups
ACLED,Seleka Rebel Coalition,armed group,violent political groups,violent groups
ACLED,Senegalese Democratic Party,political party,nonviolent political groups,nonviolent groups
ACLED,Senoufo Ethnic Militia (Ivory Coast),armed group,violent political groups,violent groups
ACLED,Sero Diamanou Ethnic Militia (Mali),armed group,violent political groups,violent groups
ACLED,SFTU: Swaziland Federation of Trade Unions,movements,nonviolent civilian groups,nonviolent groups
ACLED,Shaafyin Ethnic Militia (Libya),armed group,violent political groups,violent groups
ACLED,Shahama Movement,armed group,violent political groups,violent groups
ACLED,Shante Alen Sub-Clan Militia (Somalia),armed group,violent political groups,violent groups
ACLED,Shari Communal Militia (Democratic Republic of Congo),armed group,violent political groups,violent groups
ACLED,Sheeqaal Clan Militia (Somalia),armed group,violent political groups,violent groups
ACLED,Shibiri Communal Militia (Nigeria),armed group,violent political groups,violent groups
ACLED,Shibis Communal Militia (Somalia),armed group,violent political groups,violent groups
ACLED,Shield Militia,armed group,violent political groups,violent groups
ACLED,Shifta,violent civilians,violent civilian groups,violent groups
ACLED,Shiidle Clan Militia (Somalia),armed group,violent political groups,violent groups
ACLED,Shiite Muslim Militia (Mali),armed group,violent political groups,violent groups
ACLED,Shiite Muslim Militia (Nigeria),armed group,violent political groups,violent groups
ACLED,Shilluk Ethnic Militia (South Sudan),armed group,violent political groups,violent groups
ACLED,Shilluk Ethnic Militia (Sudan),armed group,violent political groups,violent groups
ACLED,Shoubrah Communal Militia (Egypt),armed group,violent political groups,violent groups
ACLED,Shumo Ethnic Militia (Nigeria),armed group,violent political groups,violent groups
ACLED,Shura Council of Darnah Mujahidin,armed group,violent political groups,violent groups
ACLED,Shura CouncilofIslamic Youth,armed group,violent political groups,violent groups
ACLED,Shuwa Ethnic Militia (Nigeria),armed group,violent political groups,violent groups
ACLED,Sidama Ethnic Militia (Ethiopia),armed group,violent political groups,violent groups
ACLED,Sidikila Communal Militia (Guinea),armed group,violent political groups,violent groups
ACLED,Sikilyamuba,armed group,violent political groups,violent groups
ACLED,Siwaqron Clan Militia (Somalia),armed group,violent political groups,violent groups
ACLED,SLDF: Sabaot Land Defence Force,armed group,violent political groups,violent groups
ACLED,SLF: Sudan Liberation Forces,armed group,violent political groups,violent groups
ACLED,SLM/A-General Leadership: Sudan Liberation Movement/Army (General Leadership Faction),military,violent political groups,violent groups
ACLED,SLM/A-Karbino: Sudan Liberation Movement/Army (Karbino Faction),military,violent political groups,violent groups
ACLED,SLM/A-Minnawi: Sudan Liberation Movement/Army (Minnawi Faction),military,violent political groups,violent groups
ACLED,SLM/A-Nur: Sudan Liberation Movement/Army (Abdul Wahid al-Nur Faction),military,violent political groups,violent groups
ACLED,SLM/A-SR: Sudan Liberation Movement/Army-Second Revolution,military,violent political groups,violent groups
ACLED,SLM/A-Unity: Sudan Liberation Movement/Army (Unity Faction),military,violent political groups,violent groups
ACLED,SLM/A-Wing of Peace: Sudan Liberation Movement/Army (Wing of Peace Faction),military,violent political groups,violent groups
ACLED,SLM/A: Sudan Liberation Movement/Army,military,violent political groups,violent groups
ACLED,SLMJ-TH: Sudan Liberation Movement for Justice (TaherHajar Faction),armed group,violent political groups,violent groups
ACLED,SLMJ: Sudan Liberation Movement for Justice,armed group,violent political groups,violent groups
ACLED,SLPP: Sierra Leone Peoples Party,armed group,violent political groups,violent groups
ACLED,SNA: Somali National Alliance,armed group,violent political groups,violent groups
ACLED,SNF: Somali National Front,armed group,violent political groups,violent groups
ACLED,Socialist Party,political party,nonviolent political groups,nonviolent groups
ACLED,Sogow Sub-Clan Militia (Somalia),armed group,violent political groups,violent groups
ACLED,Soi Ethnic Militia (Kenya),armed group,violent political groups,violent groups
ACLED,Sokumar Ethnic Militia (Ethiopia),armed group,violent political groups,violent groups
ACLED,Soldiers of the Caliphate,armed group,violent political groups,violent groups
ACLED,Somali Ethnic Militia (Ethiopia),armed group,violent political groups,violent groups
ACLED,Somali Ethnic Militia (Kenya),armed group,violent political groups,violent groups
ACLED,Somali Ethnic Militia (Somalia),armed group,violent political groups,violent groups
ACLED,Somali Gura Ethnic Militia (Somalia),armed group,violent political groups,violent groups
ACLED,Sonjo Ethnic Militia (Tanzania),armed group,violent political groups,violent groups
ACLED,Sotho Ethnic Militia (South Africa),armed group,violent political groups,violent groups
ACLED,Southern Sudan Independence Movement Militia,armed group,violent political groups,violent groups
ACLED,SPDF: Sudan Peoples Democratic Front,armed group,violent political groups,violent groups
ACLED,Special Deterrence Forces,security forces,violent political groups,violent groups
ACLED,SPF: Sudan Peoples Front,armed group,violent political groups,violent groups
